RPM,WindMagnitude,AngleDegrees,WindX,WindY,WindZ,VmagCosAngle,Fx,Fy,Fz,Qx,Qy,Qz,Propeller_1_Fx,Propeller_1_Fy,Propeller_1_Fz,Propeller_1_Qx,Propeller_1_Qy,Propeller_1_Qz
45,0,4,0.0,0,0.0,0.0,2.170486013142181e-13,-1.1854961456947422e-12,4142.7940887860395,-3.993250174971763e-12,-6.210143510543276e-12,-1381.9931036079743,2.170486013142181e-13,-1.1854961456947422e-12,4142.7940887860395,-3.993250174971763e-12,-6.210143510543276e-12,-1381.9931036079743
45,0,5,0.0,0,0.0,0.0,2.170486013142181e-13,-1.1854961456947422e-12,4142.7940887860395,-3.993250174971763e-12,-6.210143510543276e-12,-1381.9931036079743,2.170486013142181e-13,-1.1854961456947422e-12,4142.7940887860395,-3.993250174971763e-12,-6.210143510543276e-12,-1381.9931036079743
45,0,6,0.0,0,0.0,0.0,2.170486013142181e-13,-1.1854961456947422e-12,4142.7940887860395,-3.993250174971763e-12,-6.210143510543276e-12,-1381.9931036079743,2.170486013142181e-13,-1.1854961456947422e-12,4142.7940887860395,-3.993250174971763e-12,-6.210143510543276e-12,-1381.9931036079743
45,0,7,0.0,0,0.0,0.0,2.170486013142181e-13,-1.1854961456947422e-12,4142.7940887860395,-3.993250174971763e-12,-6.210143510543276e-12,-1381.9931036079743,2.170486013142181e-13,-1.1854961456947422e-12,4142.7940887860395,-3.993250174971763e-12,-6.210143510543276e-12,-1381.9931036079743
45,0,8,0.0,0,0.0,0.0,2.170486013142181e-13,-1.1854961456947422e-12,4142.7940887860395,-3.993250174971763e-12,-6.210143510543276e-12,-1381.9931036079743,2.170486013142181e-13,-1.1854961456947422e-12,4142.7940887860395,-3.993250174971763e-12,-6.210143510543276e-12,-1381.9931036079743
45,0,9,0.0,0,0.0,0.0,2.170486013142181e-13,-1.1854961456947422e-12,4142.7940887860395,-3.993250174971763e-12,-6.210143510543276e-12,-1381.9931036079743,2.170486013142181e-13,-1.1854961456947422e-12,4142.7940887860395,-3.993250174971763e-12,-6.210143510543276e-12,-1381.9931036079743
45,0,10,0.0,0,0.0,0.0,2.170486013142181e-13,-1.1854961456947422e-12,4142.7940887860395,-3.993250174971763e-12,-6.210143510543276e-12,-1381.9931036079743,2.170486013142181e-13,-1.1854961456947422e-12,4142.7940887860395,-3.993250174971763e-12,-6.210143510543276e-12,-1381.9931036079743
45,0,11,0.0,0,0.0,0.0,2.170486013142181e-13,-1.1854961456947422e-12,4142.7940887860395,-3.993250174971763e-12,-6.210143510543276e-12,-1381.9931036079743,2.170486013142181e-13,-1.1854961456947422e-12,4142.7940887860395,-3.993250174971763e-12,-6.210143510543276e-12,-1381.9931036079743
45,0,12,0.0,0,0.0,0.0,2.170486013142181e-13,-1.1854961456947422e-12,4142.7940887860395,-3.993250174971763e-12,-6.210143510543276e-12,-1381.9931036079743,2.170486013142181e-13,-1.1854961456947422e-12,4142.7940887860395,-3.993250174971763e-12,-6.210143510543276e-12,-1381.9931036079743
45,0,13,0.0,0,0.0,0.0,2.170486013142181e-13,-1.1854961456947422e-12,4142.7940887860395,-3.993250174971763e-12,-6.210143510543276e-12,-1381.9931036079743,2.170486013142181e-13,-1.1854961456947422e-12,4142.7940887860395,-3.993250174971763e-12,-6.210143510543276e-12,-1381.9931036079743
45,0,14,0.0,0,0.0,0.0,2.170486013142181e-13,-1.1854961456947422e-12,4142.7940887860395,-3.993250174971763e-12,-6.210143510543276e-12,-1381.9931036079743,2.170486013142181e-13,-1.1854961456947422e-12,4142.7940887860395,-3.993250174971763e-12,-6.210143510543276e-12,-1381.9931036079743
45,0,15,0.0,0,0.0,0.0,2.170486013142181e-13,-1.1854961456947422e-12,4142.7940887860395,-3.993250174971763e-12,-6.210143510543276e-12,-1381.9931036079743,2.170486013142181e-13,-1.1854961456947422e-12,4142.7940887860395,-3.993250174971763e-12,-6.210143510543276e-12,-1381.9931036079743
45,0,16,0.0,0,0.0,0.0,2.170486013142181e-13,-1.1854961456947422e-12,4142.7940887860395,-3.993250174971763e-12,-6.210143510543276e-12,-1381.9931036079743,2.170486013142181e-13,-1.1854961456947422e-12,4142.7940887860395,-3.993250174971763e-12,-6.210143510543276e-12,-1381.9931036079743
45,0,17,0.0,0,0.0,0.0,2.170486013142181e-13,-1.1854961456947422e-12,4142.7940887860395,-3.993250174971763e-12,-6.210143510543276e-12,-1381.9931036079743,2.170486013142181e-13,-1.1854961456947422e-12,4142.7940887860395,-3.993250174971763e-12,-6.210143510543276e-12,-1381.9931036079743
45,0,18,0.0,0,0.0,0.0,2.170486013142181e-13,-1.1854961456947422e-12,4142.7940887860395,-3.993250174971763e-12,-6.210143510543276e-12,-1381.9931036079743,2.170486013142181e-13,-1.1854961456947422e-12,4142.7940887860395,-3.993250174971763e-12,-6.210143510543276e-12,-1381.9931036079743
45,0,19,0.0,0,0.0,0.0,2.170486013142181e-13,-1.1854961456947422e-12,4142.7940887860395,-3.993250174971763e-12,-6.210143510543276e-12,-1381.9931036079743,2.170486013142181e-13,-1.1854961456947422e-12,4142.7940887860395,-3.993250174971763e-12,-6.210143510543276e-12,-1381.9931036079743
45,0,20,0.0,0,0.0,0.0,2.170486013142181e-13,-1.1854961456947422e-12,4142.7940887860395,-3.993250174971763e-12,-6.210143510543276e-12,-1381.9931036079743,2.170486013142181e-13,-1.1854961456947422e-12,4142.7940887860395,-3.993250174971763e-12,-6.210143510543276e-12,-1381.9931036079743
45,0,21,0.0,0,0.0,0.0,2.170486013142181e-13,-1.1854961456947422e-12,4142.7940887860395,-3.993250174971763e-12,-6.210143510543276e-12,-1381.9931036079743,2.170486013142181e-13,-1.1854961456947422e-12,4142.7940887860395,-3.993250174971763e-12,-6.210143510543276e-12,-1381.9931036079743
45,0,22,0.0,0,0.0,0.0,2.170486013142181e-13,-1.1854961456947422e-12,4142.7940887860395,-3.993250174971763e-12,-6.210143510543276e-12,-1381.9931036079743,2.170486013142181e-13,-1.1854961456947422e-12,4142.7940887860395,-3.993250174971763e-12,-6.210143510543276e-12,-1381.9931036079743
45,0,23,0.0,0,0.0,0.0,2.170486013142181e-13,-1.1854961456947422e-12,4142.7940887860395,-3.993250174971763e-12,-6.210143510543276e-12,-1381.9931036079743,2.170486013142181e-13,-1.1854961456947422e-12,4142.7940887860395,-3.993250174971763e-12,-6.210143510543276e-12,-1381.9931036079743
45,0,24,0.0,0,0.0,0.0,2.170486013142181e-13,-1.1854961456947422e-12,4142.7940887860395,-3.993250174971763e-12,-6.210143510543276e-12,-1381.9931036079743,2.170486013142181e-13,-1.1854961456947422e-12,4142.7940887860395,-3.993250174971763e-12,-6.210143510543276e-12,-1381.9931036079743
45,0,25,0.0,0,0.0,0.0,2.170486013142181e-13,-1.1854961456947422e-12,4142.7940887860395,-3.993250174971763e-12,-6.210143510543276e-12,-1381.9931036079743,2.170486013142181e-13,-1.1854961456947422e-12,4142.7940887860395,-3.993250174971763e-12,-6.210143510543276e-12,-1381.9931036079743
45,1,-25,0.9063077870366499,0,-0.42261826174069944,0.9063077870366499,9.697958184809016,-0.5714338074956099,4029.576236017338,81.84576085909181,3.467864798020358,-1344.9099412831356,9.697958184809016,-0.5714338074956099,4029.576236017338,81.84576085909181,3.467864798020358,-1344.9099412831356
45,1,-24,0.9135454576426009,0,-0.4067366430758002,0.9135454576426009,9.78157331506271,-0.5767429307614369,4033.854243380163,82.54465002944704,3.496932721638789,-1346.3101752275045,9.78157331506271,-0.5767429307614369,4033.854243380163,82.54465002944704,3.496932721638789,-1346.3101752275045
45,1,-23,0.9205048534524404,0,-0.39073112848927377,0.9205048534524404,9.86233914643165,-0.5818940366196166,4038.164982636326,83.21936538876125,3.524972923185718,-1347.7211502906698,9.86233914643165,-0.5818940366196166,4038.164982636326,83.21936538876125,3.524972923185718,-1347.7211502906698
45,1,-22,0.9271838545667874,0,-0.374606593415912,0.9271838545667874,9.940226146477759,-0.5868850016393984,4042.507126027548,83.86966552367812,3.5519759473351655,-1349.1424325076443,9.940226146477759,-0.5868850016393984,4042.507126027548,83.86966552367812,3.5519759473351655,-1349.1424325076443
45,1,-21,0.9335804264972017,0,-0.35836794954530027,0.9335804264972017,10.015205515467825,-0.5917137301970247,4046.879336715745,84.49531537366431,3.577932606920541,-1350.5735849119733,10.015205515467825,-0.5917137301970247,4046.879336715745,84.49531537366431,3.577932606920541,-1350.5735849119733
45,1,-20,0.9396926207859084,0,-0.3420201433256687,0.9396926207859084,10.087249201325369,-0.5963781558142895,4051.280269207525,85.09608634765759,3.6028339869441304,-1352.014167673753,10.087249201325369,-0.5963781558142895,4051.280269207525,85.09608634765759,3.6028339869441304,-1352.014167673753
45,1,-19,0.9455185755993168,0,-0.3255681544571567,0.9455185755993168,10.156329914528188,-0.6008762425141415,4055.708569780704,85.67175643999724,3.6266714484934433,-1353.4637382383414,10.156329914528188,-0.6008762425141415,4055.708569780704,85.67175643999724,3.6266714484934433,-1353.4637382383414
45,1,-18,0.9510565162951535,0,-0.3090169943749474,0.9510565162951535,10.222421142932312,-0.6052059861892275,4060.162876912686,86.22211034559507,3.6494366326655197,-1354.9218514657223,10.222421142932312,-0.6052059861892275,4060.162876912686,86.22211034559507,3.6494366326655197,-1354.9218514657223
45,1,-17,0.9563047559630354,0,-0.29237170472273677,0.9563047559630354,10.285497166510947,-0.6093654159858752,4064.641821710579,86.74693957416503,3.6711214644568706,-1356.3880597704638,10.285497166510947,-0.6093654159858752,4064.641821710579,86.74693957416503,3.6711214644568706,-1356.3880597704638
45,1,-16,0.9612616959383189,0,-0.27563735581699916,0.9612616959383189,10.34553307199667,-0.6133525956987312,4069.144028342851,87.24604256351421,3.691718156605912,-1357.8619132622434,10.34553307199667,-0.6133525956987312,4069.144028342851,87.24604256351421,3.691718156605912,-1357.8619132622434
45,1,-15,0.9659258262890683,0,-0.25881904510252074,0.9659258262890683,10.402504767416746,-0.6171656251754551,4073.6681144724707,87.71922479174555,3.7112192133977153,-1359.3429598868615,10.402504767416746,-0.6171656251754551,4073.6681144724707,87.71922479174555,3.7112192133977153,-1359.3429598868615
45,1,-14,0.9702957262759965,0,-0.24192189559966773,0.9702957262759965,10.456388996499957,-0.6208026417304396,4078.2126916912607,88.16629888824731,3.7296174344540134,-1360.8307455677366,10.456388996499957,-0.6208026417304396,4078.2126916912607,88.16629888824731,3.7296174344540134,-1360.8307455677366
45,1,-13,0.9743700647852352,0,-0.224951054343865,0.9743700647852352,10.507163352955743,-0.6242618215671139,4082.776365955408,88.58708474347875,3.746905918447286,-1362.3248143477892,10.507163352955743,-0.6242618215671139,4082.776365955408,88.58708474347875,3.746905918447286,-1362.3248143477892
45,1,-12,0.9781476007338057,0,-0.20791169081775934,0.9781476007338057,10.554806294596851,-0.6275413812062051,4087.3577380219567,88.98140961733412,3.763078066787827,-1363.8247085316955,10.554806294596851,-0.6275413812062051,4087.3577380219567,88.98140961733412,3.763078066787827,-1363.8247085316955
45,1,-11,0.981627183447664,0,-0.1908089953765448,0.981627183447664,10.59929715730514,-0.6306395789168036,4091.9554038861042,89.34910824605124,3.7781275872535254,-1365.3299688284658,10.59929715730514,-0.6306395789168036,4091.9554038861042,89.34910824605124,3.7781275872535254,-1365.3299688284658
45,1,-10,0.984807753012208,0,-0.17364817766693033,0.984807753012208,10.64061616882244,-0.6335547161528574,4096.567955219228,89.69002294757468,3.7920484975878956,-1366.8401344942802,10.64061616882244,-0.6335547161528574,4096.567955219228,89.69002294757468,3.7920484975878956,-1366.8401344942802
45,1,-9,0.9876883405951378,0,-0.15643446504023087,0.9876883405951378,10.678744462348645,-0.6362851389900703,4101.19397980739,90.00400372522179,3.804835128991428,-1368.354743475543,10.678744462348645,-0.6362851389900703,4101.19397980739,90.00400372522179,3.804835128991428,-1368.354743475543
45,1,-8,0.9902680687415704,0,-0.13917310096006544,0.9902680687415704,10.71366408994169,-0.6388292395622978,4105.832061990286,90.29090836960957,3.816482129627552,-1369.8733325521287,10.71366408994169,-0.6388292395622978,4105.832061990286,90.29090836960957,3.816482129627552,-1369.8733325521287
45,1,-7,0.992546151641322,0,-0.12186934340514748,0.992546151641322,10.745358035703141,-0.6411854574977451,4110.48078310042,90.5506025587102,3.8269844679983436,-1371.3954374807345,10.745358035703141,-0.6411854574977451,4110.48078310042,90.5506025587102,3.8269844679983436,-1371.3954374807345
45,1,-6,0.9945218953682733,0,-0.10452846326765347,0.9945218953682733,10.77381022872996,-0.6433522813502771,4115.138721902377,90.78295995593518,3.836337436299054,-1372.9205931383265,10.77381022872996,-0.6433522813502771,4115.138721902377,90.78295995593518,3.836337436299054,-1372.9205931383265
45,1,-5,0.9961946980917455,0,-0.08715574274765817,0.9961946980917455,10.799005555829954,-0.6453282500278505,4119.804455032086,90.98786230616875,3.8445366536924155,-1374.448333665618,10.799005555829954,-0.6453282500278505,4119.804455032086,90.98786230616875,3.8445366536924155,-1374.448333665618
45,1,-4,0.9975640502598242,0,-0.0697564737441253,0.9975640502598242,10.820929873979342,-0.6471119542126327,4124.476557435873,91.16519952962288,3.8515780694935984,-1375.9781926105418,10.820929873979342,-0.6471119542126327,4124.476557435873,91.16519952962288,3.8515780694935984,-1375.9781926105418
45,1,-3,0.9986295347545738,0,-0.052335956242943835,0.9986295347545738,10.839570022509953,-0.6487020377748568,4129.1536028092005,91.31486981345941,3.857457966312971,-1377.5097030716465,10.839570022509953,-0.6487020377748568,4129.1536028092005,91.31486981345941,3.857457966312971,-1377.5097030716465
45,1,-2,0.9993908270190958,0,-0.03489949670250097,0.9993908270190958,10.854913835016504,-0.6500971991754864,4133.834164034991,91.43677970101224,3.862172963103344,-1379.042397841427,10.854913835016504,-0.6500971991754864,4133.834164034991,91.43677970101224,3.862172963103344,-1379.042397841427
45,1,-1,0.9998476951563913,0,-0.01745240643728351,0.9998476951563913,10.866950150968044,-0.6512961928583744,4138.516813621265,91.53084417858467,3.865720018108231,-1380.5758095494666,10.866950150968044,-0.6512961928583744,4138.516813621265,91.53084417858467,3.865720018108231,-1380.5758095494666
45,1,0,1.0,0,0.0,1.0,10.87566882701081,-0.6522978306294903,4143.200124138139,91.59698675967437,3.868096431773477,-1382.1094708054168,10.87566882701081,-0.6522978306294903,4143.200124138139,91.59698675967437,3.868096431773477,-1382.1094708054168
45,1,1,0.9998476951563913,0,0.01745240643728351,0.9998476951563913,10.881060747948133,-0.6531009830221796,4147.8826686539105,91.63513956654725,3.869299849517784,-1383.6429143417345,10.881060747948133,-0.6531009830221796,4147.8826686539105,91.63513956654725,3.869299849517784,-1383.6429143417345
45,1,2,0.9993908270190958,0,0.03489949670250097,0.9993908270190958,10.883117837387669,-0.6537045806443846,4152.563021170107,91.64524340906918,3.869328264444114,-1385.1756731561331,10.883117837387669,-0.6537045806443846,4152.563021170107,91.64524340906918,3.869328264444114,-1385.1756731561331
45,1,3,0.9986295347545738,0,0.052335956242943835,0.9986295347545738,10.881833068039862,-0.6541076155103925,4157.239757055479,91.6272478606976,3.868180019956334,-1386.7072806537146,10.881833068039862,-0.6541076155103925,4157.239757055479,91.6272478606976,3.868180019956334,-1386.7072806537146
45,1,4,0.9975640502598242,0,0.0697564737441253,0.9975640502598242,10.877200471657412,-0.6543091423507568,4161.911453478647,91.58111133151043,3.8658538122677335,-1388.237270788739,10.877200471657412,-0.6543091423507568,4161.911453478647,91.58111133151043,3.8658538122677335,-1388.237270788739
45,1,5,0.9961946980917455,0,0.08715574274765817,0.9961946980917455,10.86921514860024,-0.6543082799032766,4166.576689839385,91.5068011382332,3.862348692804016,-1389.765178205978,10.86921514860024,-0.6543082799032766,4166.576689839385,91.5068011382332,3.862348692804016,-1389.765178205978
45,1,6,0.9945218953682733,0,0.10452846326765347,0.9945218953682733,10.857873277018548,-0.654104212179963,4171.234048198385,91.40429357115627,3.857664070524468,-1391.2905383816221,10.857873277018548,-0.654104212179963,4171.234048198385,91.40429357115627,3.857664070524468,-1391.2905383816221
45,1,7,0.992546151641322,0,0.12186934340514748,0.992546151641322,10.84317212163516,-0.6536961897101483,4175.8821137053355,91.2735739577836,3.8517997141151845,-1392.8128877636934,10.84317212163516,-0.6536961897101483,4175.8821137053355,91.2735739577836,3.8517997141151845,-1392.8128877636934
45,1,8,0.9902680687415704,0,0.13917310096006544,0.9902680687415704,10.825110042120537,-0.6530835307575723,4180.519475025259,91.11463672324916,3.844755754082957,-1394.3317639119196,10.825110042120537,-0.6530835307575723,4180.519475025259,91.11463672324916,3.844755754082957,-1394.3317639119196
45,1,9,0.9876883405951378,0,0.15643446504023087,0.9876883405951378,10.80368650104816,-0.6522656225101418,4185.144724762892,90.92748544731501,3.836532684727519,-1395.8467056370366,10.80368650104816,-0.6522656225101418,4185.144724762892,90.92748544731501,3.836532684727519,-1395.8467056370366
45,1,10,0.984807753012208,0,0.17364817766693033,0.984807753012208,10.778902071414642,-0.6512419222397863,4189.756459885093,90.71213291789458,3.8271313660170208,-1397.3572531394818,10.778902071414642,-0.6512419222397863,4189.756459885093,90.71213291789458,3.8271313660170208,-1397.3572531394818
45,1,11,0.981627183447664,0,0.1908089953765448,0.981627183447664,10.75075844371895,-0.6500119584345773,4194.353282141081,90.4686011810445,3.8165530253074884,-1398.8629481474125,10.75075844371895,-0.6500119584345773,4194.353282141081,90.4686011810445,3.8165530253074884,-1398.8629481474125
45,1,12,0.9781476007338057,0,0.20791169081775934,0.9781476007338057,10.71925843258505,-0.6485753318947393,4198.93379848037,90.19692158730021,3.804799258980701,-1400.3633340540446,10.71925843258505,-0.6485753318947393,4198.93379848037,90.19692158730021,3.804799258980701,-1400.3633340540446
45,1,13,0.9743700647852352,0,0.224951054343865,0.9743700647852352,10.684405982920763,-0.6469317167974941,4203.496621468387,89.89713483432189,3.791872033941928,-1401.8579560542482,10.684405982920763,-0.6469317167974941,4203.496621468387,89.89713483432189,3.791872033941928,-1401.8579560542482
45,1,14,0.9702957262759965,0,0.24192189559966773,0.9702957262759965,10.646206175598994,-0.6450808617270443,4208.040369699527,89.56929100572697,3.777773688962455,-1403.3463612803762,10.646206175598994,-0.6450808617270443,4208.040369699527,89.56929100572697,3.777773688962455,-1403.3463612803762
