time,position_x,position_y,position_z,velocity_x,velocity_y,velocity_z,roll_rad,pitch_rad,yaw_rad,roll_deg,pitch_deg,yaw_deg,force_x,force_y,force_z,moment_x,moment_y,moment_z
0.0,324.9999224027995,135.0000003277877,50.00028932022463,-0.00775972005035053,3.27787674961577e-05,0.028932022463356744,2.974935264450671e-05,-0.00014497095939486291,7.853812225370091e-07,0.001704512349776589,-0.008306224125288076,4.4999029360195516e-05,-0.5276609634238361,0.0022289561897387237,8.63817752750826,0.0013387208690028018,-0.006523693172768831,7.068431002833081e-05
0.01,324.9997670242387,135.0000009455104,50.000867949423565,-0.015529467422970306,6.350592680638817e-05,0.05786516995990035,8.924794532650846e-05,-0.0004349129014208689,2.3475180996391855e-06,0.005113530597423255,-0.024918673707205012,0.0001345028794398968,-0.5276609634238361,0.0022289561897387237,8.63817752750826,0.0013387208690028018,-0.006523693172768831,7.068431002833081e-05
0.02,324.99953349599906,135.0000017774612,50.00173586502853,-0.02331507479079522,9.09967740922047e-05,0.08680170095641151,0.00017849556471117523,-0.0008698258713312624,4.664846906730856e-06,0.010227042519754615,-0.04983735133857073,0.0002672760398303352,-0.5276609634238361,0.0022289561897387237,8.63817752750826,0.0013387208690028018,-0.006523693172768831,7.068431002833081e-05
0.03,324.9992212656084,135.00000271007696,50.00289303300538,-0.031122373366507985,0.00011406699972396296,0.1157438939958376,0.00029749192674596105,-0.0014497099333155516,7.702866261992435e-06,0.017045031841758623,-0.08306226069717312,0.00044134172696587914,-0.5276609634238361,0.0022289561897387237,8.63817752750826,0.0013387208690028018,-0.006523693172768831,7.068431002833081e-05
0.04,324.99882959645134,135.000003591937,50.00433940762272,-0.03895719157759114,0.0001315330201867225,0.14469405766379884,0.000446236725425815,-0.0021745651654933805,1.1414137862364802e-05,0.025567481030637353,-0.12459340625893811,0.0006539819262939785,-0.5276609634238361,0.0022289561897387237,8.63817752750826,0.0013387208690028018,-0.006523693172768831,7.068431002833081e-05
0.05,324.99835756778486,135.00000423376193,50.0060749311371,-0.046825353705663875,0.00014221231807703998,0.17365454055294136,0.0006247297003121591,-0.003044391652983294,1.5738287341401003e-05,0.03579437516435947,-0.17443079290079905,0.0009017374414264464,-0.5276609634238361,0.0022289561897387237,8.63817752750826,0.0013387208690028018,-0.006523693172768831,7.068431002833081e-05
0.06,324.99780407475964,135.00000440841293,50.00809953339469,-0.05473267847676405,0.0001449237929324878,0.2026277412238604,0.0008329707228044323,-0.004059189479046781,2.0602005086993754e-05,0.04772570687465557,-0.23257442539328785,0.0011804079409917945,-0.5276609634238361,0.0022289561897387237,8.63817752750826,0.0013387208690028018,-0.006523693172768831,7.068431002833081e-05
0.07,324.9971678284467,135.00000385089152,50.01041313134963,-0.06268497758924015,0.0001384881256352208,0.23161611816124558,0.0010709599011638033,-0.005218958714307997,2.5919046809835054e-05,0.061361482364433714,-0.2990243077828706,0.001485051991205569,-0.5276609634238361,0.0022289561897387237,8.63817752750826,0.0013387208690028018,-0.006523693172768831,7.068431002833081e-05
0.08,324.99644735587066,135.00000225833972,50.01301562849886,-0.07068805416592332,0.00012172815913019848,0.260622199723806,0.0013386977042903249,-0.006523699404049483,3.159023360628854e-05,0.07670172849968793,-0.37378044266404575,0.001809987059472672,-0.5276609634238361,0.0022289561897387237,8.63817752750826,0.0013387208690028018,-0.006523693172768831,7.068431002833081e-05
0.09,324.995641000049,134.99999929004096,50.01590691423369,-0.07874770111725679,9.346929819768238e-05,0.28964859408641996,0.0016361851042575187,-0.007973411553583998,3.750345121216505e-05,0.09374650097612841,-0.4568428303412119,0.0021487894716318485,-0.5276609634238361,0.0022289561897387237,8.63817752750826,0.0013387208690028018,-0.006523693172768831,7.068431002833081e-05
0.1,324.99474692003844,134.99999456742162,50.01908686310793,-0.08686969940206866,5.253993101833701e-05,0.3186979991728177,0.001963423737612351,-0.009568095111702299,4.3533648096670126e-05,0.11249589356098927,-0.5482114678802957,0.0024942943027469276,-0.5276609634238361,0.0022289561897387237,8.63817752750826,0.0013387208690028018,-0.006523693172768831,7.068431002833081e-05
0.11,324.993763090989,134.99998767405333,50.02255533402276,-0.09505981617268577,-2.2281247323771772e-06,0.3477732125769506,0.002320416085453972,-0.011307749952196196,4.954283199851489e-05,0.13295004841078037,-0.6478863480501004,0.0028385951786405886,-0.5276609634238361,0.0022289561897387237,8.63817752750826,0.0013387208690028018,-0.006523693172768831,7.068431002833081e-05
0.12,324.9926873042052,134.9999781556563,50.02631216932832,-0.10332380279109969,-7.199914852586487e-05,0.37687714147102164,0.002707165672311648,-0.013192375853455611,5.53800644588148e-05,0.15510916746615344,-0.7558674581533039,0.0031730439626525397,-0.5276609634238361,0.0022289561897387237,8.63817752750826,0.0013387208690028018,-0.006523693172768831,7.068431002833081e-05
0.13,324.9915171672171,134.99996552010361,50.03035719384206,-0.11166739270291284,-0.00015793301362594544,0.40601281249795523,0.0031236772838511995,-0.01522197247613755,6.088145285790351e-05,0.1789735249255622,-0.8721547787469848,0.0034882502993825552,-0.5276609634238361,0.0022289561897387237,8.63817752750826,0.0013387208690028018,-0.006523693172768831,7.068431002833081e-05
0.14,324.9902501038594,134.99994923742682,50.03469021378396,-0.12009629915581203,-0.00026118465100913275,0.43518338164586395,0.003569957203450188,-0.017396539338903835,6.587013941550567e-05,0.20454348080002194,-0.996748282252497,0.0037740809844468066,-0.5276609634238361,0.0022289561897387237,8.63817752750826,0.0013387208690028018,-0.006523693172768831,7.068431002833081e-05
